zooMS_ID,sample,pep_number,q2e,gamma_0,gamma_1,gamma_2,residual,reliability
Bison/Yak,DC8256,pep2,0.3257257325487447,0.9188008486263215,0.44385066126945477,0,0.03311287167519639,0.9668871283248036
Bison/Yak,DC8256,pep4,0.5711528308927809,0.4999856855807952,0.6658974578748871,0,0.023878370133648574,0.9761216298663514
Bison/Yak,DC8256,pep7,0.4320483862527591,0.6378107634837766,0.48519117549411944,0,0.12950614114606546,0.8704938588539346
Bison/Yak,DC8262,pep1,0.6715072571356133,0.4021560660126591,0.8220903587513824,0,0.07935930964363681,0.9206406903563632
Bison/Yak,DC8262,pep2,0.3913548019301004,0.8000980870181843,0.5144577322923254,0,0.024827832165262343,0.9751721678347377
Bison/Yak,DC8262,pep3,0.6266023749133165,0.5124097948131502,0.8598801191738369,0,0.29485104033300796,0.705148959666992
Bison/Yak,DC8262,pep4,0.7234865418535821,0.30156612555088863,0.7890358566181129,0,0.042358328009124736,0.9576416719908752
Bison/Yak,DC8262,pep7,0.7450231624684798,0.2787912016636909,0.8146069452531901,0,0.1105225273962532,0.8894774726037468
Bison/Yak,DC8268,pep1,0.43895567400629054,0.8244465248535111,0.6450390160496419,0,0.35789170921785507,0.6421082907821449
Bison/Yak,DC8268,pep2,0.28834995853394363,0.9841646937297065,0.39876882188177015,0,0.04171380160278079,0.9582861983972192
Bison/Yak,DC8268,pep3,0.28736764935348247,0.8793378783325534,0.35459133851368796,0,0.09817738505514713,0.9018226149448528
Bison/Yak,DC8268,pep4,0.5643879323512505,0.5138594970094114,0.6657669072429055,0,0.02681120870699646,0.9731887912930035
Bison/Yak,DC8268,pep7,0.4110890719949235,0.6386456659451473,0.445806388813874,0,0.0281224516371484,0.9718775483628516
Bison/Yak,DC8280,pep1,0.5595915200024965,0.6004489618728652,0.7629420470292996,0,0.1669428912485332,0.8330571087514668
Bison/Yak,DC8280,pep2,0.2428107184650129,0.9987079627222349,0.32025941713506717,0,0.027300237828822554,0.9726997621711775
Bison/Yak,DC8280,pep3,0.5709191831099147,0.5016916209203527,0.667532453361364,0,0.12102013538626911,0.8789798646137309
Bison/Yak,DC8280,pep4,0.5852919548350801,0.48281932949692713,0.6814197903516424,0,0.06879379528987696,0.931206204710123
Bison/Yak,DC8280,pep7,0.4051602543922671,0.6995034903931169,0.47644935330674665,0,0.1611947725576242,0.8388052274423758
Bison/Yak,DC8287,pep1,0.7279448308736749,0.3158604543789188,0.8451557299239542,0,0.08100645552619547,0.9189935444738045
Bison/Yak,DC8287,pep2,0.4579795609692513,0.6875817377765363,0.5809714167983783,0,0.015028509517319068,0.984971490482681
Bison/Yak,DC8287,pep3,0.6554494808351454,0.399090652254408,0.7592029217090027,0,0.0528931065403612,0.9471068934596388
Bison/Yak,DC8287,pep4,0.7221328199574079,0.30614940699110826,0.7956338512698384,0,0.04459330975250361,0.9554066902474964
Bison/Yak,DC8288,pep1,0.4179134178927447,0.8987479742634173,0.6452628342485954,0,0.23522312895918046,0.7647768710408196
Bison/Yak,DC8288,pep2,0.225901864259908,0.9995799598510734,0.2917032944296064,0,0.015817378992735547,0.9841826210072645
Bison/Yak,DC8288,pep3,0.5547711706220879,0.5248101149160297,0.6539323210787624,0,0.06277136198461818,0.9372286380153818
Bison/Yak,DC8288,pep4,0.583427595363219,0.48043654148511183,0.6728720697850357,0,0.02133785267229572,0.9786621473277043
Bison/Yak,DC8291,pep1,0.4119497401360622,0.8451311256289225,0.592043863162797,0,0.06948448288142839,0.9305155171185716
Bison/Yak,DC8291,pep2,0.20873552359496084,0.998799301121842,0.2634831984789212,0,0.04423704642212958,0.9557629535778704
Bison/Yak,DC8291,pep3,0.44294342051497315,0.7063231192600196,0.5616326778207416,0,0.12959455136248388,0.8704054486375161
Bison/Yak,DC8291,pep4,0.5681041605566054,0.4921857893657321,0.6474079376774273,0,0.03795293756039898,0.962047062439601
Bison/Yak,DC8291,pep7,0.7329555043292277,0.2766078322235067,0.7592039396263975,0,0.0848942152327566,0.9151057847672434
Bison/Yak,DC8294,pep1,0.6449842471715337,0.4395831119577699,0.7986242308306618,0,0.08009215713979037,0.9199078428602097
Bison/Yak,DC8294,pep2,0.4526956406745475,0.6915587658798708,0.5720137858392687,0,0.02088275811819337,0.9791172418818066
Bison/Yak,DC8294,pep3,0.6963135559131204,0.3372499664158997,0.773270351440034,0,0.06017764146593133,0.9398223585340687
Bison/Yak,DC8294,pep4,0.7351058088622242,0.2878981629911905,0.798943952174143,0,0.022219630433623346,0.9777803695663767
Bison/Yak,DC8302,pep2,0.3354458454239516,0.9561112928747839,0.48261463531497223,0,0.10980009607946015,0.8901999039205398
Bison/Yak,DC8302,pep3,0.5387092430316476,0.6941567995334389,0.810657222961841,0,0.1438333988774651,0.8561666011225348
Bison/Yak,DC8302,pep4,0.6426708947083106,0.4053289880381847,0.7290006314517046,0,0.025409809263896334,0.9745901907361036
Bison/Yak,DC8302,pep7,0.47003633652774834,0.6057999400120745,0.5372971848793825,0,0.11399542441669881,0.8860045755833011
Bison/Yak,DC8326,pep1,0.4956604208619322,0.685733774284052,0.6739330110513219,0,0.05506365501247305,0.944936344987527
Bison/Yak,DC8326,pep2,0.3320364382102087,0.9089953289703332,0.4518503532921893,0,0.015559721808351759,0.9844402781916483
Bison/Yak,DC8326,pep3,0.5219522759690669,0.633580624706515,0.6917695293829493,0,0.12017227400455255,0.8798277259954475
Bison/Yak,DC8326,pep4,0.6030600382510352,0.4537366473785403,0.6893496908659702,0,0.032847238845129356,0.9671527611548707
Bison/Yak,DC8326,pep7,0.5485779501048984,0.5585715155913945,0.6787883247646354,0,0.15391931511913062,0.8460806848808694
Bison/Yak,DC8328,pep1,0.6109483317782854,0.5137963275055103,0.8068414424184212,0,0.10780568539281914,0.8921943146071809
Bison/Yak,DC8328,pep2,0.23790800773586462,0.9927830103122061,0.3099245635630943,0,0.052536517497971905,0.947463482502028
Bison/Yak,DC8328,pep3,0.4170477735464505,0.7826134353125684,0.559886686993643,0,0.19774613802894658,0.8022538619710534
Bison/Yak,DC8328,pep4,0.5393213284871818,0.5491874907130067,0.6429395268229589,0,0.064248158889131185,0.9357518411108688
Bison/Yak,DC8328,pep7,0.2573030091187172,0.7949913528168945,0.2754200835800125,0,0.06970986484033131,0.9302901351596686
Bison/Yak,DC8329,pep1,0.4185741615854591,0.9366475515923909,0.6743017556253366,0,0.24841657151671706,0.751583428483283
Bison/Yak,DC8329,pep2,0.17927311722952077,0.9990431980665686,0.21822312894121437,0,0.043138738743798886,0.9568612612562011
Bison/Yak,DC8329,pep3,0.5795440834370635,0.51983181932816,0.7165209083907956,0,0.11972251806353443,0.8802774819364656
Bison/Yak,DC8329,pep4,0.46887339422114016,0.5582024467534914,0.4927756829053058,0,0.04558390385770555,0.9544160961422945
Bison/Yak,DC8329,pep7,0.3281290638674159,0.6868145163676184,0.33542722595428115,0,0.03792550310569002,0.96207449689431
Bison/Yak,DC8331,pep1,0.40840032753280553,0.9308234285009015,0.6425774231578149,0,0.23227341414955519,0.7677265858504448
Bison/Yak,DC8331,pep2,0.17249932783272381,0.9988811237375224,0.2082249939184187,0,0.02607619961867367,0.9739238003813263
Bison/Yak,DC8331,pep3,0.4955339914854978,0.7002938449232113,0.6878945227833901,0,0.06324560737567189,0.9367543926243281
Bison/Yak,DC8331,pep4,0.5175226087233196,0.572855263866987,0.6144651665290533,0,0.03687135848252114,0.9631286415174789
Bison/Yak,DC8331,pep5,0.42955132990877365,0.7673884550862635,0.5778481898927535,0,0.27870321665120495,0.7212967833487951
Bison/Yak,DC8331,pep7,0.46731000591057903,0.5413304627087377,0.47488998204372423,0,0.10040457539569007,0.89959542460431
Bison/Yak,DC8332,pep1,0.4989771458721194,0.6888165910508268,0.6860041089945526,0,0.08747935572705849,0.9125206442729416
Bison/Yak,DC8332,pep2,0.29807460775945827,0.9706712788018257,0.41219831037694543,0,0.03908472680631753,0.9609152731936825
Bison/Yak,DC8332,pep3,0.562342376537537,0.5673364240419192,0.7289655106839559,0,0.16682242715453108,0.8331775728454689
Bison/Yak,DC8332,pep4,0.655673788853234,0.38920163006030584,0.7411265804005941,0,0.038647207940325085,0.9613527920596749
Bison/Yak,DC8332,pep7,0.7126789381781935,0.3484409415818004,0.8642823421637535,0,0.23509677174574692,0.764903228254253
Bison/Yak,DC8342,pep1,0.5504645440316556,0.6789726096476809,0.8314146148374396,0,0.17666368938053506,0.8233363106194649
Bison/Yak,DC8342,pep2,0.4480047783955091,0.9204085134702908,0.7470126478849268,0,0.15639223947200448,0.8436077605279955
Bison/Yak,DC8342,pep3,0.3680242778091901,0.845846967008829,0.4925699014060085,0,0.2577755281253667,0.7422244718746334
Bison/Yak,DC8342,pep4,0.5016221729547969,0.6113537757032114,0.6153335737878833,0,0.0661099563411388,0.9338900436588612
Bison/Yak,DC8342,pep7,0.4866454005173164,0.5401299754967168,0.5120276871423542,0,0.04967551134815869,0.9503244886518413
Bison/Yak,DC8354,pep1,0.621727307737354,0.48519669898903495,0.7974671276985872,0,0.11309182682194266,0.8869081731780574
Bison/Yak,DC8354,pep2,0.3567982406927991,0.8592789852786387,0.4766610566207751,0,0.048153572860546154,0.9518464271394539
Bison/Yak,DC8354,pep3,0.7340488172268613,0.34537891632153417,0.9532763959812087,0,0.3289501858215101,0.67104981417849
Bison/Yak,DC8354,pep4,0.6467586523222877,0.39619847630111965,0.7254099619686838,0,0.036199865071183696,0.9638001349288163
Bison/Yak,DC8354,pep7,0.5972699502175884,0.41765613130218776,0.6194061180329202,0,0.04183246748770758,0.9581675325122925
Bison/Yak,DC8358,pep1,0.6191873925623642,0.5175973686707522,0.8415944190000829,0,0.1703017937059338,0.8296982062940662
Bison/Yak,DC8358,pep2,0.36760471857937305,0.8431781230609087,0.4901305650854899,0,0.015786481639057527,0.9842135183609425
Bison/Yak,DC8358,pep3,0.4980914223914974,0.7897500106489914,0.7837437407668494,0,0.3123416747489403,0.6876583252510597
Bison/Yak,DC8358,pep4,0.6720316280819338,0.36801535022048,0.7540908701696325,0,0.011033767123811806,0.9889662328761882
Bison/Yak,DC8358,pep7,0.7305347778063087,0.27243641289009374,0.7385898363312875,0,0.04978508067984202,0.950214919320158
Bison/Yak,DC8378,pep1,0.6756851355589788,0.3903593158326284,0.8132836824784088,0,0.11100318820437347,0.8889968117956265
Bison/Yak,DC8378,pep2,0.43303068937922395,0.7225838012489321,0.5518834189569966,0,0.044225206074258984,0.955774793925741
Bison/Yak,DC8378,pep3,0.42538025029313076,0.7159446710975861,0.5300004455866401,0,0.08536149408171775,0.9146385059182822
Bison/Yak,DC8378,pep4,0.6040700790624682,0.45269427905844556,0.6906754313855139,0,0.06759813750516708,0.9324018624948329
Bison/Yak,DC8378,pep7,0.6126348898284516,0.39119614124526414,0.6186938332855321,0,0.046051322463090925,0.953948677536909
Bison/Yak,DC8383,pep1,0.34007048443896415,0.9922601628302747,0.5113249010787242,0,0.13431926217662987,0.8656807378233702
Bison/Yak,DC8383,pep2,0.2142577793885656,1.0008440340633618,0.2729121773370431,0,0.020639703295497313,0.9793602967045026
Bison/Yak,DC8383,pep3,0.40733945719891995,0.7527194935906429,0.5173490181970312,0,0.16977290051377783,0.8302270994862222
Bison/Yak,DC8383,pep4,0.4450637136779909,0.670105401872526,0.5374303430214175,0,0.026970983726016078,0.973029016273984
Bison/Yak,DC8383,pep7,0.3855757288135968,0.6477853937122715,0.4065111633906092,0,0.06858395267917053,0.9314160473208295
Bison/Yak,DC8386,pep1,0.6392726307918104,0.44912263152160226,0.7959246531006978,0,0.06745293954609329,0.9325470604539067
Bison/Yak,DC8386,pep2,0.4622555066802033,0.6835552494917806,0.5875972364626787,0,0.007545653959197986,0.992454346040802
Bison/Yak,DC8386,pep3,0.47805846784591155,0.6327306338324268,0.5795327996236236,0,0.03543703094403963,0.9645629690559604
Bison/Yak,DC8386,pep4,0.7108260684068035,0.320212311683812,0.7871223291657636,0,0.014233169162190067,0.9857668308378099
Bison/Yak,DC8386,pep7,0.5884810759622915,0.41003699981276304,0.5863618918581103,0,0.07397853004796974,0.9260214699520303
Bison/Yak,DC8392,pep1,0.6600945295779903,0.45264589542795786,0.8790358067405164,0,0.19274709400857723,0.8072529059914227
Bison/Yak,DC8392,pep2,0.291704982663914,0.9829020712082208,0.4047994474399526,0,0.03764937292954369,0.9623506270704563
Bison/Yak,DC8392,pep3,0.5020328068996776,0.6024332705927822,0.6073517894270523,0,0.045663985758541185,0.9543360142414589
Bison/Yak,DC8392,pep4,0.6011280330085484,0.46165812289807423,0.6957511740755794,0,0.04774835655996286,0.9522516434400371
Bison/Yak,DC8392,pep7,0.5574744664735517,0.4665429251816704,0.5877305343943898,0,0.05312633966783712,0.9468736603321629
Bison/Yak,DC8400,pep1,0.5787641382180242,0.4253541317845272,0.584422504955587,0,0.2205792083021297,0.7794207916978703
Bison/Yak,DC8400,pep2,0.37450280674688474,0.8255599795925496,0.4942860380992938,0,0.04495697966821177,0.9550430203317882
Bison/Yak,DC8400,pep3,0.6625552137860933,0.4421070387244705,0.868054080328109,0,0.21664549411613343,0.7833545058838666
Bison/Yak,DC8400,pep4,0.7412926715782959,0.27798429360761273,0.7965283431372052,0,0.08606132276863705,0.9139386772313629
Bison/Yak,DC8400,pep5,0.30009168631228367,0.9857574375190766,0.42265194731200545,0,0.15785170460013528,0.8421482953998647
Bison/Yak,DC8404,pep2,0.2923068708090274,0.9826118904805692,0.40585982126811027,0,0.04950687101212573,0.9504931289878743
Bison/Yak,DC8404,pep3,9.5863983143811,-2.153877323607992,2.404724913569027,0,0.26204931187583347,0.7379506881241665
Bison/Yak,DC8404,pep4,0.61464824455162,0.4518423026574062,0.7207027714701542,0,0.0848472953285477,0.9151527046714523
Bison/Yak,DC8404,pep7,0.4462266036020033,0.60382637098422,0.4865589290532888,0,0.09742323108416577,0.9025767689158343
Bison/Yak,DC8407,pep1,0.5427861510964922,0.6485407471367977,0.769921857817385,0,0.21186285172306915,0.7881371482769308
Bison/Yak,DC8407,pep2,0.2153266224077508,0.9786761291160052,0.2685640055232619,0,0.04886710811555972,0.9511328918844403
Bison/Yak,DC8407,pep3,0.4751070978273978,0.6441872552432033,0.5830864468335931,0,0.03819272138579151,0.9618072786142084
Bison/Yak,DC8407,pep4,0.5234601548661597,0.5668694309654506,0.6226836289811746,0,0.008619470373500446,0.9913805296264996
Bison/Yak,DC8407,pep7,0.44486476033281996,0.6144301442616799,0.49238149434020195,0,0.06836114727465492,0.9316388527253451
Bison/Yak,DC8426,pep1,0.7051748980125884,0.3465195173151536,0.8288197430777733,0,0.04347495316330296,0.956525046836697
Bison/Yak,DC8426,pep2,0.4405730637598827,0.7113149141307308,0.5601914579282292,0,0.028646168271692883,0.9713538317283071
Bison/Yak,DC8426,pep3,0.622317425869745,0.454407945040088,0.7487398202136302,0,0.06873034177892332,0.9312696582210767
Bison/Yak,DC8426,pep4,0.719893461242346,0.30590965742772575,0.7862092869729134,0,0.020515739924589323,0.9794842600754107
Bison/Yak,DC8426,pep7,0.6042689916637998,0.42310117952934634,0.6460623952640985,0,0.1028156602327393,0.8971843397672608
Bison/Yak,DC8428,pep2,0.4297839340311963,0.7350489771721194,0.5540219926597508,0,0.016289051305073472,0.9837109486949265
Bison/Yak,DC8428,pep4,0.7490524872650892,0.2744291208172526,0.8191426696596938,0,0.030708467674528103,0.9692915323254719
Bison/Yak,DC8436,pep1,0.6726730368479472,0.3923346541042827,0.8062670447176744,0,0.056927190783044715,0.9430728092169552
Bison/Yak,DC8436,pep2,0.3918379194440216,0.7991757947473848,0.5149077699773061,0,0.04149326037780002,0.9585067396222
Bison/Yak,DC8436,pep3,0.6067807991296901,0.4566044129596427,0.7045912050291092,0,0.042797842521309915,0.9572021574786901
Bison/Yak,DC8436,pep4,0.7226711022058305,0.3021154065499916,0.7872604534954996,0,0.023824735385037453,0.9761752646149625
Bison/Yak,DC8436,pep7,0.7413551754226144,0.2222817618549477,0.6371275157833984,0,0.17716612903493517,0.8228338709650649
Bison/Yak,DC8443,pep1,0.5681180439512804,0.6264891338216168,0.824113571494796,0,0.17423173189340818,0.8257682681065919
Bison/Yak,DC8443,pep2,0.3943449196648068,0.7954080993893078,0.517894017962862,0,0.05260296952529783,0.9473970304747021
Bison/Yak,DC8443,pep4,0.5380524552283446,0.5355818822763201,0.623817898798526,0,0.011904360901340196,0.9880956390986598
Bison/Yak,DC8443,pep7,0.5275980199492067,0.49281294282328003,0.5503938252141702,0,0.04296390395786717,0.9570360960421328
Bison/Yak,DC8456,pep1,0.7080223644654162,0.3435328391513625,0.8330396011397783,0,0.017278534826356995,0.982721465173643
Bison/Yak,DC8456,pep2,0.3963225413979211,0.7883010817488326,0.5175304852841358,0,0.014741544460479811,0.9852584555395202
Bison/Yak,DC8456,pep3,0.5837751136911988,0.5092088013651193,0.7141894578810436,0,0.08574195655373913,0.9142580434462608
Bison/Yak,DC8456,pep4,0.7143609044138541,0.3134417620225682,0.7838931857000813,0,0.015351920862536424,0.98464807913746355
Bison/Yak,DC8456,pep7,0.8827187144406694,0.12184206876378306,0.9170454927316547,0,0.08288475421545526,0.9171152457845447
Bison/Yak,DC8457,pep1,0.8499090237691865,0.1616473372312068,0.9153483709093124,0,0.025892452430173143,0.9741075475698269
Bison/Yak,DC8457,pep2,0.5546459643877506,0.5363723866125271,0.6680006373686083,0,0.04629730095047058,0.9537026990495294
Bison/Yak,DC8457,pep3,0.6013123003740725,0.47198088443643127,0.7118551979891659,0,0.06718652913196108,0.9328134708680389
Bison/Yak,DC8457,pep4,0.8005614410015793,0.2102577658402516,0.8439905545255042,0,0.030517147682128567,0.9694828523178715
Bison/Yak,DC8457,pep7,0.21801840644977577,0.8637963601112499,0.24082856614767112,0,0.19403278296246287,0.8059672170375372
Bison/Yak,DC8463,pep1,0.656170187827007,0.41788953450080363,0.7975069195174087,0,0.027231412643112463,0.9727685873568875
Bison/Yak,DC8463,pep2,0.36111806295115323,0.8540601460843439,0.4827441937432279,0,0.014861127358210522,0.9851388726417895
Bison/Yak,DC8463,pep3,0.6820175970019834,0.35574000089224217,0.7630011543988607,0,0.04018648840446684,0.9598135115955332
Bison/Yak,DC8463,pep4,0.6583171073543606,0.3738449747763523,0.7202834783097328,0,0.024358256093229797,0.9756417439067702
Bison/Yak,DC8470,pep1,0.6477407144728664,0.4344597554839445,0.7988924181395362,0,0.030823994838772954,0.969176005161227
Bison/Yak,DC8470,pep2,0.4019846499478398,0.778685603280583,0.5234308109764496,0,0.02948472213601285,0.9705152778639872
Bison/Yak,DC8470,pep3,0.7173048394831547,0.3265915984652337,0.8286867510761364,0,0.17195493484530477,0.8280450651546952
Bison/Yak,DC8470,pep4,0.74039790579565,0.28322704718054115,0.8077774304551221,0,0.018809611231539465,0.9811903887684605
Bison/Yak,DC8470,pep7,0.22279585418372916,0.9623629554026344,0.2758740774066768,0,0.18481433367710376,0.8151856663228962
Bison/Yak,DC8473,pep1,0.7222715793513474,0.32989439392021225,0.8579364847119517,0,0.07773591528193148,0.9222640847180685
Bison/Yak,DC8473,pep2,0.49817160950293504,0.6219350605359392,0.6174030724060963,0,0.021648573409368835,0.9783514265906311
Bison/Yak,DC8473,pep4,0.7303551923583783,0.29707916172757015,0.8046634022249715,0,0.03535184303830438,0.9646481569616956
Bison/Yak,DC8473,pep7,1.4903701604815691,-0.37152641144090254,1.1291712303590116,0,0.12332013159883926,0.8766798684011607
Bison/Yak,DC8477,pep1,0.6891272432807625,0.37634509420883994,0.8342630600101331,0,0.04109977920567576,0.9589002207943242
Bison/Yak,DC8477,pep2,0.4743521038013012,0.661780554450953,0.5972001420128163,0,0.017182935364356236,0.9828170646356438
Bison/Yak,DC8477,pep3,0.7011926164147098,0.33157191751306214,0.778079100927785,0,0.10268209468528385,0.8973179053147161
Bison/Yak,DC8477,pep4,0.7718298115860897,0.24519534215283836,0.8294206883517414,0,0.027704450342740838,0.9722955496572592
Bison/Yak,DC8477,pep7,0.6249705398970313,0.4193777351630529,0.6988750416932186,0,0.15668575404369847,0.8433142459563016
Bison/Yak,DC8481,pep1,0.30196414983114117,1.0000948569699428,0.4326322110280893,0,0.026883350260169914,0.97311664973983
Bison/Yak,DC8481,pep2,0.2362325242046972,1.0007535153274394,0.30953207163784163,0,0.017890149755527364,0.9821098502444726
Bison/Yak,DC8481,pep3,0.4698689552880104,0.6609133341251859,0.5857847053836075,0,0.08375450230168409,0.9162454976983159
Bison/Yak,DC8481,pep4,0.534680046711059,0.5439722174124191,0.6250561330108838,0,0.021638022716220517,0.9783619772837795
Bison/Yak,DC8481,pep5,0.4106793615921478,0.7784467357451973,0.5424755008292773,0,0.279376462808037,0.7206235371919629
Bison/Yak,DC8482,pep1,0.6928292250869776,0.3693383376496019,0.8330492845263124,0,0.06515350641577428,0.9348464935842258
Bison/Yak,DC8482,pep2,0.4650005458312445,0.6783769068215529,0.589618605202973,0,0.02065238055085238,0.9793476194491476
Bison/Yak,DC8482,pep3,0.6627258866990609,0.39420664934488125,0.7745953244761663,0,0.09927996937717089,0.9007200306228291
Bison/Yak,DC8482,pep4,0.7666246458343151,0.25032538448327407,0.8223045227243034,0,0.017359729545475714,0.9826402704545243
Bison/Yak,DC8482,pep7,0.33259501871934327,0.7570246863347612,0.3772561589806825,0,0.10910165044994667,0.8908983495500533
Bison/Yak,DC8489,pep1,0.7010965379468832,0.35503955303451146,0.8327672077029036,0,0.029079754296418913,0.970920245703581
Bison/Yak,DC8489,pep2,0.4691183385101966,0.6706977577982522,0.5926680851959955,0,0.014880161265814214,0.9851198387341857
Bison/Yak,DC8489,pep3,0.6552477335968268,0.38884220085573173,0.7390465434665382,0,0.024871869404706003,0.975128130595294
Bison/Yak,DC8489,pep4,0.7464891888190941,0.276051070656686,0.8128613483868371,0,0.01617708278209395,0.983822917217906
Bison/Yak,DC8489,pep7,0.49239141672756814,0.586857768429899,0.5692648578790702,0,0.3279261783558955,0.6720738216441045
Bison/Yak,DC8491,pep1,0.4779242245208766,0.7393889786361657,0.6768594154932265,0,0.0814768277194834,0.9185231722805166
Bison/Yak,DC8491,pep2,0.2725265492947757,0.9958759829376385,0.37307567017385374,0,0.01758884869151734,0.9824111513084827
Bison/Yak,DC8491,pep3,0.6356221756187326,0.5085900449150043,0.8871865662951226,0,0.1888826628314113,0.8111173371685887
Bison/Yak,DC8491,pep4,0.6130255819054213,0.437765711006738,0.6934866161167195,0,0.03372033014560328,0.9662796698543967
Bison/Yak,DC8491,pep7,0.6082081954816869,0.44649938520281024,0.6931349309150503,0,0.13604530134594495,0.863954698654055
Bison/Yak,DC8494,pep1,0.7501485930116787,0.2900046717669972,0.8707039080352077,0,0.04141667396965537,0.9585833260303447
Bison/Yak,DC8494,pep2,0.4668047238457189,0.6721266863427273,0.5884371565902062,0,0.017283547937611592,0.9827164520623884
Bison/Yak,DC8494,pep3,0.5936085754608025,0.48360540316464895,0.7063936321570325,0,0.08957274937517198,0.910427250624828
Bison/Yak,DC8494,pep4,0.7499088332226831,0.26818964176937266,0.8041778681482039,0,0.030883786479315747,0.9691162135206842
Bison/Yak,DC8494,pep5,0.4383290037198678,0.796372264175874,0.6214902735911377,0,0.10199010190773532,0.8980098980922647
Bison/Yak,DC8494,pep7,1.000459372818476,-5.263743163793827e-4,1.1463806678413455,0,0.2111056761146431,0.788894323885357
Bison/Yak,DC8499,pep1,0.665506497316545,0.41060336014450066,0.8169342657001232,0,0.07707326075709929,0.9229267392429007
Bison/Yak,DC8499,pep2,0.5097546336054083,0.6014311774556124,0.6253650733253258,0,0.021087040482369198,0.9789129595176308
Bison/Yak,DC8499,pep3,0.6942993660792369,0.3468825540429502,0.7878306769831303,0,0.058756058433416636,0.9412439415665834
Bison/Yak,DC8499,pep4,0.7919167743924382,0.22351064618019262,0.850629979656349,0,0.012983383919934272,0.9870166160800657
Bison/Yak,DC8499,pep7,0.7067714762840471,0.33172287933909406,0.7995547847002683,0,0.13073609028313574,0.8692639097168643
Bison/Yak,DC8510,pep1,0.6388573573622642,0.45769081671108197,0.8096500139595134,0,0.15022590794561044,0.8497740920543896
Bison/Yak,DC8510,pep2,0.5027497139914274,0.6167339486920737,0.6235548274946561,0,0.011943970281569731,0.9880560297184303
Bison/Yak,DC8510,pep3,0.43252031348710174,0.759450523994718,0.57883618836578965,0,0.1458317348036479,0.8541682651963521
Bison/Yak,DC8510,pep4,0.7555101373748674,0.2656333104389971,0.8208465443363435,0,0.015925024440326695,0.9840749755596733
Bison/Yak,DC8510,pep7,0.17792810601518494,0.8430939710289588,0.18247809535351261,0,0.27862096823639776,0.7213790317636022
Bison/Yak,DC8537,pep1,0.6232847648440809,0.48478450001891615,0.8020880625369042,0,0.13824347600757297,0.861756523992427
Bison/Yak,DC8537,pep2,0.36519869013721107,0.8594672080741337,0.494448095377124,0,0.055116993324434316,0.9448830066755657
Bison/Yak,DC8537,pep3,0.5816200511008309,0.48572443788525554,0.6752404677305168,0,0.12376998954646656,0.8762300104535334
Bison/Yak,DC8537,pep4,0.6674592891888393,0.3712881868540735,0.7452313092052113,0,0.032568772125243665,0.9674312278747563
Bison/Yak,DC8537,pep7,0.5082222375563864,0.5541156366622394,0.5726446176218761,0,0.22264192060997223,0.7773580793900278
Bison/Yak,DC8544,pep1,0.7918663936579726,0.2362098211079114,0.8986853323434069,0,0.037938396590171154,0.9620616034098288
Bison/Yak,DC8544,pep2,0.5883101653473404,0.48781117000225677,0.6970885504725526,0,0.01390364753172379,0.9860963524682762
Bison/Yak,DC8544,pep3,0.6461094511317196,0.4004400725226138,0.7310964259885666,0,0.04130169243442845,0.9586983075655715
Bison/Yak,DC8544,pep4,0.7943789774404788,0.2206959003532582,0.8526179933629027,0,0.009214644424247192,0.9907853555757528
Bison/Yak,DC8545,pep1,0.701931009914704,0.35682519144912317,0.8402976335284544,0,0.07332177518022082,0.9266782248197791
Bison/Yak,DC8545,pep2,0.6206209844227415,0.44589453217310665,0.7294328155839617,0,0.014461114628452978,0.985538885371547
Bison/Yak,DC8545,pep3,0.6368499189765049,0.42007280979901634,0.7366743086790833,0,0.09498473718740581,0.9050152628125941
Bison/Yak,DC8545,pep4,0.8067158498678062,0.20629745941878583,0.8610298888282991,0,0.01757013530583253,0.9824298646941675
Bison/Yak,DC8555,pep1,0.821948900196921,0.19720279524064224,0.9103601204545974,0,0.03525875551611105,0.964741244483889
Bison/Yak,DC8555,pep2,0.587006111349014,0.4877225249298489,0.6932211605153729,0,0.0209684663359493,0.9790315336640507
Bison/Yak,DC8555,pep3,0.722072578125057,0.3125341519361189,0.8119829965615473,0,0.021263505275651896,0.9787364947243481
Bison/Yak,DC8555,pep4,0.7921211360110981,0.22144313294374737,0.8438076996544606,0,0.01565008207009552,0.98434991792990445
Bison/Yak,DC8570,pep1,0.8950215791722482,0.11027440075594637,0.9401738712454422,0,0.019810831847604328,0.9801891681523957
Bison/Yak,DC8570,pep2,0.5827667125448521,0.4982571229862018,0.6959360010218242,0,0.013451482152774816,0.9865485178472252
Bison/Yak,DC8570,pep3,0.654380393458162,0.4076497037162781,0.771825349204168,0,0.0654655040506852,0.9345344959493148
Bison/Yak,DC8570,pep4,0.7927389198933185,0.22069698643291158,0.8441290113825696,0,0.020138796405467042,0.979861203594533
Bison/Yak,DC8570,pep7,1.2252155914343268,-0.212784610457444,1.1575886939682085,0,0.20684591128806404,0.7931540887119359
Bison/Yak,DC8574,pep1,0.6842441746993101,0.3771291373876256,0.8172403949194688,0,0.061041665432632466,0.9389583345673675
Bison/Yak,DC8574,pep2,0.5448804696390199,0.5500469481569932,0.6585299453037663,0,0.02405469622447886,0.9759453037755211
Bison/Yak,DC8574,pep3,0.5772678084265865,0.5063650112777276,0.6914737655446194,0,0.11517953341969801,0.884820466580302
